date,location,new_cases
2021-10-31,Marzahn-Hellersdorf,0
2021-11-01,Marzahn-Hellersdorf,85
2021-11-02,Marzahn-Hellersdorf,25
2021-11-03,Marzahn-Hellersdorf,137
2021-11-04,Marzahn-Hellersdorf,70
2021-11-05,Marzahn-Hellersdorf,166
2021-11-06,Marzahn-Hellersdorf,0
2021-11-07,Marzahn-Hellersdorf,0
2021-11-08,Marzahn-Hellersdorf,73
2021-11-09,Marzahn-Hellersdorf,84
2021-11-10,Marzahn-Hellersdorf,211
2021-11-11,Marzahn-Hellersdorf,115
2021-11-12,Marzahn-Hellersdorf,126
2021-11-13,Marzahn-Hellersdorf,0
2021-11-14,Marzahn-Hellersdorf,0
2021-11-15,Marzahn-Hellersdorf,74
2021-11-16,Marzahn-Hellersdorf,118
2021-11-17,Marzahn-Hellersdorf,160
2021-11-18,Marzahn-Hellersdorf,79
2021-11-19,Marzahn-Hellersdorf,55
2021-11-20,Marzahn-Hellersdorf,0
2021-11-21,Marzahn-Hellersdorf,0
2021-11-22,Marzahn-Hellersdorf,68
2021-11-23,Marzahn-Hellersdorf,42
2021-11-24,Marzahn-Hellersdorf,218
2021-11-25,Marzahn-Hellersdorf,158
2021-11-26,Marzahn-Hellersdorf,162
2021-11-27,Marzahn-Hellersdorf,0
2021-11-28,Marzahn-Hellersdorf,0
2021-11-29,Marzahn-Hellersdorf,159
2021-11-30,Marzahn-Hellersdorf,225
2021-12-01,Marzahn-Hellersdorf,157
2021-12-02,Marzahn-Hellersdorf,269
2021-12-03,Marzahn-Hellersdorf,209
2021-12-04,Marzahn-Hellersdorf,119
2021-12-05,Marzahn-Hellersdorf,0
2021-12-06,Marzahn-Hellersdorf,186
2021-12-07,Marzahn-Hellersdorf,178
2021-12-08,Marzahn-Hellersdorf,140
2021-12-09,Marzahn-Hellersdorf,130
2021-12-10,Marzahn-Hellersdorf,121
2021-12-11,Marzahn-Hellersdorf,54
2021-12-12,Marzahn-Hellersdorf,0
2021-12-13,Marzahn-Hellersdorf,239
2021-12-14,Marzahn-Hellersdorf,284
2021-12-15,Marzahn-Hellersdorf,255
2021-12-16,Marzahn-Hellersdorf,273
2021-12-17,Marzahn-Hellersdorf,286
2021-12-18,Marzahn-Hellersdorf,150
2021-12-19,Marzahn-Hellersdorf,0
2021-12-20,Marzahn-Hellersdorf,186
2021-12-21,Marzahn-Hellersdorf,213
2021-12-22,Marzahn-Hellersdorf,57
2021-12-23,Marzahn-Hellersdorf,35
2021-12-24,Marzahn-Hellersdorf,0
2021-12-25,Marzahn-Hellersdorf,0
2021-12-26,Marzahn-Hellersdorf,0
2021-12-27,Marzahn-Hellersdorf,83
2021-12-28,Marzahn-Hellersdorf,147
2021-12-29,Marzahn-Hellersdorf,149
2021-12-30,Marzahn-Hellersdorf,156
2021-12-31,Marzahn-Hellersdorf,0
2022-01-01,Marzahn-Hellersdorf,0
2022-01-02,Marzahn-Hellersdorf,0
2022-01-03,Marzahn-Hellersdorf,123
2022-01-04,Marzahn-Hellersdorf,187
2022-01-05,Marzahn-Hellersdorf,265
2022-01-06,Marzahn-Hellersdorf,174
2022-01-07,Marzahn-Hellersdorf,214
2022-01-08,Marzahn-Hellersdorf,174
2022-01-09,Marzahn-Hellersdorf,0
2022-01-10,Marzahn-Hellersdorf,105
2022-01-11,Marzahn-Hellersdorf,0
2022-01-12,Marzahn-Hellersdorf,0
2022-01-13,Marzahn-Hellersdorf,0
2022-01-14,Marzahn-Hellersdorf,0
2022-01-15,Marzahn-Hellersdorf,0
2022-01-16,Marzahn-Hellersdorf,0
2022-01-17,Marzahn-Hellersdorf,129
2022-01-18,Marzahn-Hellersdorf,186
2022-01-19,Marzahn-Hellersdorf,286
2022-01-20,Marzahn-Hellersdorf,235
2022-01-21,Marzahn-Hellersdorf,373
2022-01-22,Marzahn-Hellersdorf,278
2022-01-23,Marzahn-Hellersdorf,0
2022-01-24,Marzahn-Hellersdorf,417
2022-01-25,Marzahn-Hellersdorf,355
2022-01-26,Marzahn-Hellersdorf,313
2022-01-27,Marzahn-Hellersdorf,323
2022-01-28,Marzahn-Hellersdorf,370
2022-01-29,Marzahn-Hellersdorf,162
2022-01-30,Marzahn-Hellersdorf,0
2022-01-31,Marzahn-Hellersdorf,339
2022-02-01,Marzahn-Hellersdorf,611
2022-02-02,Marzahn-Hellersdorf,943
2022-02-03,Marzahn-Hellersdorf,953
2022-02-04,Marzahn-Hellersdorf,713
2022-02-05,Marzahn-Hellersdorf,300
2022-02-06,Marzahn-Hellersdorf,0
2022-02-07,Marzahn-Hellersdorf,905
2022-02-08,Marzahn-Hellersdorf,1242
2022-02-09,Marzahn-Hellersdorf,1084
2022-02-10,Marzahn-Hellersdorf,879
2022-02-11,Marzahn-Hellersdorf,511
2022-02-12,Marzahn-Hellersdorf,0
2022-02-13,Marzahn-Hellersdorf,0
2022-02-14,Marzahn-Hellersdorf,868
2022-02-15,Marzahn-Hellersdorf,850
2022-02-16,Marzahn-Hellersdorf,196
2022-02-17,Marzahn-Hellersdorf,1044
2022-02-18,Marzahn-Hellersdorf,623
2022-02-19,Marzahn-Hellersdorf,139
2022-02-20,Marzahn-Hellersdorf,0
2022-02-21,Marzahn-Hellersdorf,506
2022-02-22,Marzahn-Hellersdorf,723
2022-02-23,Marzahn-Hellersdorf,848
2022-02-24,Marzahn-Hellersdorf,861
2022-02-25,Marzahn-Hellersdorf,619
2022-02-26,Marzahn-Hellersdorf,0
2022-02-27,Marzahn-Hellersdorf,0
2022-02-28,Marzahn-Hellersdorf,631
2022-03-01,Marzahn-Hellersdorf,625
2022-03-02,Marzahn-Hellersdorf,806
2022-03-03,Marzahn-Hellersdorf,874
2022-03-04,Marzahn-Hellersdorf,686
2022-03-05,Marzahn-Hellersdorf,141
2022-03-06,Marzahn-Hellersdorf,0
2022-03-07,Marzahn-Hellersdorf,516
2022-03-08,Marzahn-Hellersdorf,0
2022-03-09,Marzahn-Hellersdorf,495
2022-03-10,Marzahn-Hellersdorf,369
2020-03-03,Mitte,3
2020-03-04,Mitte,0
2020-03-05,Mitte,4
2020-03-06,Mitte,1
2020-03-07,Mitte,0
2020-03-08,Mitte,1
2020-03-09,Mitte,0
2020-03-10,Mitte,2
2020-03-11,Mitte,9
2020-03-12,Mitte,7
2020-03-13,Mitte,7
2020-03-14,Mitte,7
2020-03-15,Mitte,8
2020-03-16,Mitte,4
2020-03-17,Mitte,20
2020-03-18,Mitte,23
2020-03-19,Mitte,25
2020-03-20,Mitte,17
2020-03-21,Mitte,25
2020-03-22,Mitte,29
2020-03-23,Mitte,20
2020-03-24,Mitte,24
2020-03-25,Mitte,26
2020-03-26,Mitte,52
2020-03-27,Mitte,46
2020-03-28,Mitte,26
2020-03-29,Mitte,16
2020-03-30,Mitte,14
2020-03-31,Mitte,46
2020-04-01,Mitte,19
2020-04-02,Mitte,36
2020-04-03,Mitte,10
2020-04-04,Mitte,18
2020-04-05,Mitte,5
2020-04-06,Mitte,35
2020-04-07,Mitte,32
2020-04-08,Mitte,13
2020-04-09,Mitte,28
2020-04-10,Mitte,24
2020-04-11,Mitte,33
2020-04-12,Mitte,9
2020-04-13,Mitte,14
2020-04-14,Mitte,12
2020-04-15,Mitte,16
2020-04-16,Mitte,12
2020-04-17,Mitte,17
2020-04-18,Mitte,4
2020-04-19,Mitte,5
2020-04-20,Mitte,5
2020-04-21,Mitte,4
2020-04-22,Mitte,10
2020-04-23,Mitte,7
2020-04-24,Mitte,4
2020-04-25,Mitte,9
2020-04-26,Mitte,2
2020-04-27,Mitte,16
2020-04-28,Mitte,7
2020-04-29,Mitte,12
2020-04-30,Mitte,5
2020-05-01,Mitte,4
2020-05-02,Mitte,3
2020-05-03,Mitte,0
2020-05-04,Mitte,6
2020-05-05,Mitte,11
2020-05-06,Mitte,8
2020-05-07,Mitte,4
2020-05-08,Mitte,0
2020-05-09,Mitte,2
2020-05-10,Mitte,0
2020-05-11,Mitte,1
2020-05-12,Mitte,6
2020-05-13,Mitte,3
2020-05-14,Mitte,6
2020-05-15,Mitte,4
2020-05-16,Mitte,0
2020-05-17,Mitte,0
2020-05-18,Mitte,3
2020-05-19,Mitte,13
2020-05-20,Mitte,3
2020-05-21,Mitte,0
2020-05-22,Mitte,2
2020-05-23,Mitte,1
2020-05-24,Mitte,0
2020-05-25,Mitte,6
2020-05-26,Mitte,0
2020-05-27,Mitte,6
2020-05-28,Mitte,4
2020-05-29,Mitte,7
2020-05-30,Mitte,0
2020-05-31,Mitte,7
2020-06-01,Mitte,1
2020-06-02,Mitte,5
2020-06-03,Mitte,4
2020-06-04,Mitte,4
2020-06-05,Mitte,5
2020-06-06,Mitte,0
2020-06-07,Mitte,0
2020-06-08,Mitte,6
2020-06-09,Mitte,7
2020-06-10,Mitte,6
2020-06-11,Mitte,9
2020-06-12,Mitte,2
2020-06-13,Mitte,25
2020-06-14,Mitte,1
2020-06-15,Mitte,12
2020-06-16,Mitte,6
2020-06-17,Mitte,9
2020-06-18,Mitte,22
2020-06-19,Mitte,23
2020-06-20,Mitte,0
2020-06-21,Mitte,0
2020-06-22,Mitte,8
2020-06-23,Mitte,4
2020-06-24,Mitte,7
2020-06-25,Mitte,10
2020-06-26,Mitte,11
2020-06-27,Mitte,0
2020-06-28,Mitte,0
2020-06-29,Mitte,14
2020-06-30,Mitte,10
2020-07-01,Mitte,8
2020-07-02,Mitte,10
2020-07-03,Mitte,5
2020-07-04,Mitte,13
2020-07-05,Mitte,0
2020-07-06,Mitte,7
2020-07-07,Mitte,10
2020-07-08,Mitte,4
2020-07-09,Mitte,5
2020-07-10,Mitte,7
2020-07-11,Mitte,0
2020-07-12,Mitte,0
2020-07-13,Mitte,8
2020-07-14,Mitte,2
2020-07-15,Mitte,2
2020-07-16,Mitte,0
2020-07-17,Mitte,4
2020-07-18,Mitte,0
2020-07-19,Mitte,0
2020-07-20,Mitte,6
2020-07-21,Mitte,11
2020-07-22,Mitte,2
2020-07-23,Mitte,12
2020-07-24,Mitte,7
2020-07-25,Mitte,3
2020-07-26,Mitte,0
2020-07-27,Mitte,4
2020-07-28,Mitte,15
2020-07-29,Mitte,7
2020-07-30,Mitte,3
2020-07-31,Mitte,23
2020-08-01,Mitte,6
2020-08-02,Mitte,0
2020-08-03,Mitte,3
2020-08-04,Mitte,9
2020-08-05,Mitte,13
2020-08-06,Mitte,21
2020-08-07,Mitte,30
2020-08-08,Mitte,0
2020-08-09,Mitte,0
2020-08-10,Mitte,15
2020-08-11,Mitte,23
2020-08-12,Mitte,30
2020-08-13,Mitte,19
2020-08-14,Mitte,21
2020-08-15,Mitte,4
2020-08-16,Mitte,0
2020-08-17,Mitte,16
2020-08-18,Mitte,13
2020-08-19,Mitte,13
2020-08-20,Mitte,27
2020-08-21,Mitte,11
2020-08-22,Mitte,1
2020-08-23,Mitte,0
2020-08-24,Mitte,9
2020-08-25,Mitte,9
2020-08-26,Mitte,20
2020-08-27,Mitte,16
2020-08-28,Mitte,19
2020-08-29,Mitte,0
2020-08-30,Mitte,0
2020-08-31,Mitte,33
2020-09-01,Mitte,15
2020-09-02,Mitte,10
2020-09-03,Mitte,15
2020-09-04,Mitte,15
2020-09-05,Mitte,0
2020-09-06,Mitte,0
2020-09-07,Mitte,20
2020-09-08,Mitte,14
2020-09-09,Mitte,27
2020-09-10,Mitte,22
2020-09-11,Mitte,14
2020-09-12,Mitte,0
2020-09-13,Mitte,0
2020-09-14,Mitte,33
2020-09-15,Mitte,17
2020-09-16,Mitte,30
2020-09-17,Mitte,25
2020-09-18,Mitte,29
2020-09-19,Mitte,0
2020-09-20,Mitte,0
2020-09-21,Mitte,56
2020-09-22,Mitte,24
2020-09-23,Mitte,17
2020-09-24,Mitte,55
2020-09-25,Mitte,41
2020-09-26,Mitte,18
2020-09-27,Mitte,0
2020-09-28,Mitte,36
2020-09-29,Mitte,32
2020-09-30,Mitte,53
2020-10-01,Mitte,51
2020-10-02,Mitte,49
2020-10-03,Mitte,0
2020-10-04,Mitte,0
2020-10-05,Mitte,62
2020-10-06,Mitte,68
2020-10-07,Mitte,79
2020-10-08,Mitte,81
2020-10-09,Mitte,94
2020-10-10,Mitte,19
2020-10-11,Mitte,1
2020-10-12,Mitte,108
2020-10-13,Mitte,68
2020-10-14,Mitte,110
2020-10-15,Mitte,102
2020-10-16,Mitte,118
2020-10-17,Mitte,0
2020-10-18,Mitte,31
2020-10-19,Mitte,120
2020-10-20,Mitte,173
2020-10-21,Mitte,186
2020-10-22,Mitte,163
2020-10-23,Mitte,132
2020-10-24,Mitte,0
2020-10-25,Mitte,0
2020-10-26,Mitte,168
2020-10-27,Mitte,165
2020-10-28,Mitte,190
2020-10-29,Mitte,133
2020-10-30,Mitte,107
2020-10-31,Mitte,0
2020-11-01,Mitte,2
2020-11-02,Mitte,198
2020-11-03,Mitte,132
2020-11-04,Mitte,121
2020-11-05,Mitte,195
2020-11-06,Mitte,177
2020-11-07,Mitte,0
2020-11-08,Mitte,0
2020-11-09,Mitte,250
2020-11-10,Mitte,177
2020-11-11,Mitte,345
2020-11-12,Mitte,344
2020-11-13,Mitte,268
2020-11-14,Mitte,4
2020-11-15,Mitte,6
2020-11-16,Mitte,297
2020-11-17,Mitte,223
2020-11-18,Mitte,154
2020-11-19,Mitte,212
2020-11-20,Mitte,217
2020-11-21,Mitte,1
2020-11-22,Mitte,0
2020-11-23,Mitte,150
2020-11-24,Mitte,198
2020-11-25,Mitte,135
2020-11-26,Mitte,184
2020-11-27,Mitte,163
2020-11-28,Mitte,0
2020-11-29,Mitte,0
2020-11-30,Mitte,217
2020-12-01,Mitte,158
2020-12-02,Mitte,104
2020-12-03,Mitte,240
2020-12-04,Mitte,181
2020-12-05,Mitte,1
2020-12-06,Mitte,4
2020-12-07,Mitte,242
2020-12-08,Mitte,174
2020-12-09,Mitte,84
2020-12-10,Mitte,289
2020-12-11,Mitte,155
2020-12-12,Mitte,1
2020-12-13,Mitte,5
2020-12-14,Mitte,293
2020-12-15,Mitte,183
2020-12-16,Mitte,209
2020-12-17,Mitte,214
2020-12-18,Mitte,117
2020-12-19,Mitte,0
2020-12-20,Mitte,8
2020-12-21,Mitte,248
2020-12-22,Mitte,141
2020-12-23,Mitte,140
2020-12-24,Mitte,1
2020-12-25,Mitte,4
2020-12-26,Mitte,139
2020-12-27,Mitte,45
2020-12-28,Mitte,139
2020-12-29,Mitte,120
2020-12-30,Mitte,62
2020-12-31,Mitte,0
2021-01-01,Mitte,163
2021-01-02,Mitte,5
2021-01-03,Mitte,85
2021-01-04,Mitte,63
2021-01-05,Mitte,128
2021-01-06,Mitte,141
2021-01-07,Mitte,126
2021-01-08,Mitte,124
2021-01-09,Mitte,0
2021-01-10,Mitte,3
2021-01-11,Mitte,165
2021-01-12,Mitte,109
2021-01-13,Mitte,105
2021-01-14,Mitte,92
2021-01-15,Mitte,65
2021-01-16,Mitte,2
2021-01-17,Mitte,7
2021-01-18,Mitte,94
2021-01-19,Mitte,132
2021-01-20,Mitte,98
2021-01-21,Mitte,81
2021-01-22,Mitte,99
2021-01-23,Mitte,0
2021-01-24,Mitte,0
2021-01-25,Mitte,108
2021-01-26,Mitte,91
2021-01-27,Mitte,77
2021-01-28,Mitte,60
2021-01-29,Mitte,59
2021-01-30,Mitte,8
2021-01-31,Mitte,1
2021-02-01,Mitte,120
2021-02-02,Mitte,69
2021-02-03,Mitte,61
2021-02-04,Mitte,61
2021-02-05,Mitte,63
2021-02-06,Mitte,1
2021-02-07,Mitte,0
2021-02-08,Mitte,57
2021-02-09,Mitte,42
2021-02-10,Mitte,42
2021-02-11,Mitte,49
2021-02-12,Mitte,36
2021-02-13,Mitte,0
2021-02-14,Mitte,0
2021-02-15,Mitte,46
2021-02-16,Mitte,40
2021-02-17,Mitte,39
2021-02-18,Mitte,69
2021-02-19,Mitte,60
2021-02-20,Mitte,1
2021-02-21,Mitte,0
2021-02-22,Mitte,66
2021-02-23,Mitte,58
2021-02-24,Mitte,95
2021-02-25,Mitte,47
2021-02-26,Mitte,42
2021-02-27,Mitte,0
2021-02-28,Mitte,0
2021-03-01,Mitte,66
2021-03-02,Mitte,56
2021-03-03,Mitte,37
2021-03-04,Mitte,39
2021-03-05,Mitte,52
2021-03-06,Mitte,0
2021-03-07,Mitte,1
2021-03-08,Mitte,0
2021-03-09,Mitte,58
2021-03-10,Mitte,89
2021-03-11,Mitte,89
2021-03-12,Mitte,65
2021-03-13,Mitte,1
2021-03-14,Mitte,0
2021-03-15,Mitte,113
2021-03-16,Mitte,65
2021-03-17,Mitte,94
2021-03-18,Mitte,119
2021-03-19,Mitte,61
2021-03-20,Mitte,17
2021-03-21,Mitte,23
2021-03-22,Mitte,86
2021-03-23,Mitte,164
2021-03-24,Mitte,88
2021-03-25,Mitte,104
2021-03-26,Mitte,124
2021-03-27,Mitte,0
2021-03-28,Mitte,3
2021-03-29,Mitte,114
2021-03-30,Mitte,126
2021-03-31,Mitte,128
2021-04-01,Mitte,94
2021-04-02,Mitte,3
2021-04-03,Mitte,98
2021-04-04,Mitte,0
2021-04-05,Mitte,0
2021-04-06,Mitte,114
2021-04-07,Mitte,66
2021-04-08,Mitte,167
2021-04-09,Mitte,103
2021-04-10,Mitte,0
2021-04-11,Mitte,0
2021-04-12,Mitte,134
2021-04-13,Mitte,129
2021-04-14,Mitte,137
2021-04-15,Mitte,92
2021-04-16,Mitte,135
2021-04-17,Mitte,2
2021-04-18,Mitte,0
2021-04-19,Mitte,139
2021-04-20,Mitte,105
2021-04-21,Mitte,152
2021-04-22,Mitte,95
2021-04-23,Mitte,131
2021-04-24,Mitte,5
2021-04-25,Mitte,2
2021-04-26,Mitte,138
2021-04-27,Mitte,120
2021-04-28,Mitte,95
2021-04-29,Mitte,75
2021-04-30,Mitte,63
2021-05-01,Mitte,2
2021-05-02,Mitte,2
2021-05-03,Mitte,95
2021-05-04,Mitte,109
2021-05-05,Mitte,93
2021-05-06,Mitte,54
2021-05-07,Mitte,91
2021-05-08,Mitte,0
2021-05-09,Mitte,0
2021-05-10,Mitte,98
2021-05-11,Mitte,64
2021-05-12,Mitte,84
2021-05-13,Mitte,0
2021-05-14,Mitte,101
2021-05-15,Mitte,0
2021-05-16,Mitte,1
2021-05-17,Mitte,103
2021-05-18,Mitte,85
2021-05-19,Mitte,68
2021-05-20,Mitte,31
2021-05-21,Mitte,51
2021-05-22,Mitte,1
2021-05-23,Mitte,0
2021-05-24,Mitte,0
2021-05-25,Mitte,63
2021-05-26,Mitte,39
2021-05-27,Mitte,44
2021-05-28,Mitte,31
2021-05-29,Mitte,0
2021-05-30,Mitte,0
2021-05-31,Mitte,41
2021-06-01,Mitte,22
2021-06-02,Mitte,30
2021-06-03,Mitte,29
2021-06-04,Mitte,14
2021-06-05,Mitte,0
2021-06-06,Mitte,0
2021-06-07,Mitte,14
2021-06-08,Mitte,20
2021-06-09,Mitte,14
2021-06-10,Mitte,14
2021-06-11,Mitte,16
2021-06-12,Mitte,0
2021-06-13,Mitte,0
2021-06-14,Mitte,16
2021-06-15,Mitte,5
2021-06-16,Mitte,8
2021-06-17,Mitte,5
2021-06-18,Mitte,9
2021-06-19,Mitte,0
2021-06-20,Mitte,0
2021-06-21,Mitte,9
2021-06-22,Mitte,7
2021-06-23,Mitte,9
2021-06-24,Mitte,9
2021-06-25,Mitte,9
2021-06-26,Mitte,0
2021-06-27,Mitte,0
2021-06-28,Mitte,5
2021-06-29,Mitte,7
2021-06-30,Mitte,4
2021-07-01,Mitte,4
2021-07-02,Mitte,14
2021-07-03,Mitte,0
2021-07-04,Mitte,0
2021-07-05,Mitte,10
2021-07-06,Mitte,14
2021-07-07,Mitte,13
2021-07-08,Mitte,8
2021-07-09,Mitte,11
2021-07-10,Mitte,0
2021-07-11,Mitte,0
2021-07-12,Mitte,12
2021-07-13,Mitte,25
2021-07-14,Mitte,15
2021-07-15,Mitte,18
2021-07-16,Mitte,21
2021-07-17,Mitte,0
2021-07-18,Mitte,0
2021-07-19,Mitte,39
2021-07-20,Mitte,35
2021-07-21,Mitte,26
2021-07-22,Mitte,16
2021-07-23,Mitte,24
2021-07-24,Mitte,0
2021-07-25,Mitte,0
2021-07-26,Mitte,31
2021-07-27,Mitte,20
2021-07-28,Mitte,37
2021-07-29,Mitte,15
2021-07-30,Mitte,25
2021-07-31,Mitte,0
2021-08-01,Mitte,0
2021-08-02,Mitte,38
2021-08-03,Mitte,31
2021-08-04,Mitte,41
2021-08-05,Mitte,28
2021-08-06,Mitte,37
2021-08-07,Mitte,1
2021-08-08,Mitte,5
2021-08-09,Mitte,41
2021-08-10,Mitte,52
2021-08-11,Mitte,55
2021-08-12,Mitte,57
2021-08-13,Mitte,51
2021-08-14,Mitte,2
2021-08-15,Mitte,0
2021-08-16,Mitte,95
2021-08-17,Mitte,45
2021-08-18,Mitte,74
2021-08-19,Mitte,63
2021-08-20,Mitte,85
2021-08-21,Mitte,0
2021-08-22,Mitte,0
2021-08-23,Mitte,78
2021-08-24,Mitte,49
2021-08-25,Mitte,94
2021-08-26,Mitte,83
2021-08-27,Mitte,63
2021-08-28,Mitte,0
2021-08-29,Mitte,0
2021-08-30,Mitte,103
2021-08-31,Mitte,103
2021-09-01,Mitte,78
2021-09-02,Mitte,63
2021-09-03,Mitte,83
2021-09-04,Mitte,3
2021-09-05,Mitte,0
2021-09-06,Mitte,113
2021-09-07,Mitte,83
2021-09-08,Mitte,87
2021-09-09,Mitte,99
2021-09-10,Mitte,67
2021-09-11,Mitte,0
2021-09-12,Mitte,1
2021-09-13,Mitte,103
2021-09-14,Mitte,86
2021-09-15,Mitte,95
2021-09-16,Mitte,55
2021-09-17,Mitte,82
2021-09-18,Mitte,1
2021-09-19,Mitte,1
2021-09-20,Mitte,100
2021-09-21,Mitte,86
2021-09-22,Mitte,72
2021-09-23,Mitte,42
2021-09-24,Mitte,56
2021-09-25,Mitte,6
2021-09-26,Mitte,2
2021-09-27,Mitte,73
2021-09-28,Mitte,92
2021-09-29,Mitte,76
2021-09-30,Mitte,39
2021-10-01,Mitte,61
2021-10-02,Mitte,2
2021-10-03,Mitte,2
2021-10-04,Mitte,75
2021-10-05,Mitte,84
2021-10-06,Mitte,77
2021-10-07,Mitte,93
2021-10-08,Mitte,80
2021-10-09,Mitte,1
2021-10-10,Mitte,0
2021-10-11,Mitte,108
2021-10-12,Mitte,108
2021-10-13,Mitte,77
2021-10-14,Mitte,92
2021-10-15,Mitte,87
2021-10-16,Mitte,1
2021-10-17,Mitte,1
2021-10-18,Mitte,138
2021-10-19,Mitte,128
2021-10-20,Mitte,103
2021-10-21,Mitte,92
2021-10-22,Mitte,126
2021-10-23,Mitte,8
2021-10-24,Mitte,1
2021-10-25,Mitte,143
2021-10-26,Mitte,116
2021-10-27,Mitte,181
2021-10-28,Mitte,121
2021-10-29,Mitte,115
2021-10-30,Mitte,2
2021-10-31,Mitte,5
2021-11-01,Mitte,175
2021-11-02,Mitte,161
2021-11-03,Mitte,149
2021-11-04,Mitte,185
2021-11-05,Mitte,152
2021-11-06,Mitte,3
2021-11-07,Mitte,0
2021-11-08,Mitte,280
2021-11-09,Mitte,196
2021-11-10,Mitte,273
2021-11-11,Mitte,275
2021-11-12,Mitte,235
2021-11-13,Mitte,1
2021-11-14,Mitte,0
2021-11-15,Mitte,411
2021-11-16,Mitte,253
2021-11-17,Mitte,267
2021-11-18,Mitte,236
2021-11-19,Mitte,235
2021-11-20,Mitte,2
2021-11-21,Mitte,3
2021-11-22,Mitte,411
2021-11-23,Mitte,295
2021-11-24,Mitte,308
2021-11-25,Mitte,297
2021-11-26,Mitte,205
2021-11-27,Mitte,0
2021-11-28,Mitte,3
2021-11-29,Mitte,241
2021-11-30,Mitte,288
2021-12-01,Mitte,215
2021-12-02,Mitte,270
2021-12-03,Mitte,274
2021-12-04,Mitte,0
2021-12-05,Mitte,3
2021-12-06,Mitte,333
2021-12-07,Mitte,293
2021-12-08,Mitte,338
2021-12-09,Mitte,182
2021-12-10,Mitte,192
2021-12-11,Mitte,3
2021-12-12,Mitte,3
2021-12-13,Mitte,268
2021-12-14,Mitte,280
2021-12-15,Mitte,187
2021-12-16,Mitte,285
2021-12-17,Mitte,231
2021-12-18,Mitte,2
2021-12-19,Mitte,2
2021-12-20,Mitte,312
2021-12-21,Mitte,219
2021-12-22,Mitte,272
2021-12-23,Mitte,284
2021-12-24,Mitte,185
2021-12-25,Mitte,2
2021-12-26,Mitte,1
2021-12-27,Mitte,291
2021-12-28,Mitte,351
2021-12-29,Mitte,302
2021-12-30,Mitte,238
2021-12-31,Mitte,162
2022-01-01,Mitte,3
2022-01-02,Mitte,2
2022-01-03,Mitte,563
2022-01-04,Mitte,538
2022-01-05,Mitte,501
2022-01-06,Mitte,813
2022-01-07,Mitte,640
2022-01-08,Mitte,4
2022-01-09,Mitte,10
2022-01-10,Mitte,903
2022-01-11,Mitte,907
2022-01-12,Mitte,1172
2022-01-13,Mitte,1106
2022-01-14,Mitte,1131
2022-01-15,Mitte,9
2022-01-16,Mitte,15
2022-01-17,Mitte,1412
2022-01-18,Mitte,2130
2022-01-19,Mitte,3038
2022-01-20,Mitte,2620
2022-01-21,Mitte,1671
2022-01-22,Mitte,22
2022-01-23,Mitte,15
2022-01-24,Mitte,2545
2022-01-25,Mitte,1891
2022-01-26,Mitte,2194
2022-01-27,Mitte,1309
2022-01-28,Mitte,1249
2022-01-29,Mitte,19
2022-01-30,Mitte,27
2022-01-31,Mitte,2334
2022-02-01,Mitte,1316
2022-02-02,Mitte,1196
2022-02-03,Mitte,1241
2022-02-04,Mitte,1042
2022-02-05,Mitte,13
2022-02-06,Mitte,3
2022-02-07,Mitte,1454
2022-02-08,Mitte,1289
2022-02-09,Mitte,958
2022-02-10,Mitte,669
2022-02-11,Mitte,600
2022-02-12,Mitte,6
2022-02-13,Mitte,1
2022-02-14,Mitte,1149
2022-02-15,Mitte,865
2022-02-16,Mitte,684
2022-02-17,Mitte,562
2022-02-18,Mitte,598
2022-02-19,Mitte,10
2022-02-20,Mitte,8
2022-02-21,Mitte,1136
2022-02-22,Mitte,784
2022-02-23,Mitte,809
2022-02-24,Mitte,623
2022-02-25,Mitte,553
2022-02-26,Mitte,0
2022-02-27,Mitte,6
2022-02-28,Mitte,604
2022-03-01,Mitte,690
2022-03-02,Mitte,699
2022-03-03,Mitte,467
2022-03-04,Mitte,579
2022-03-05,Mitte,2
2022-03-06,Mitte,0
2022-03-07,Mitte,801
2022-03-08,Mitte,5
2022-03-09,Mitte,858
2022-03-10,Mitte,689
2020-03-03,Neukoelln,1
2020-03-04,Neukoelln,0
2020-03-05,Neukoelln,0
2020-03-06,Neukoelln,0
2020-03-07,Neukoelln,0
2020-03-08,Neukoelln,0
2020-03-09,Neukoelln,2
2020-03-10,Neukoelln,1
2020-03-11,Neukoelln,4
2020-03-12,Neukoelln,7
2020-03-13,Neukoelln,3
2020-03-14,Neukoelln,1
2020-03-15,Neukoelln,2
2020-03-16,Neukoelln,2
2020-03-17,Neukoelln,6
2020-03-18,Neukoelln,11
2020-03-19,Neukoelln,25
2020-03-20,Neukoelln,18
2020-03-21,Neukoelln,13
2020-03-22,Neukoelln,3
2020-03-23,Neukoelln,15
2020-03-24,Neukoelln,23
2020-03-25,Neukoelln,30
2020-03-26,Neukoelln,27
2020-03-27,Neukoelln,25
2020-03-28,Neukoelln,40
2020-03-29,Neukoelln,1
2020-03-30,Neukoelln,11
2020-03-31,Neukoelln,16
2020-04-01,Neukoelln,35
2020-04-02,Neukoelln,33
2020-04-03,Neukoelln,36
2020-04-04,Neukoelln,12
2020-04-05,Neukoelln,0
2020-04-06,Neukoelln,23
2020-04-07,Neukoelln,14
2020-04-08,Neukoelln,19
2020-04-09,Neukoelln,21
